slide_no,date,lead_d,region,y14,y7,train_exclude,r24,r3,r7,r30,d_r24_1d,d_r7_3d,accel,dryspell,soil,soil_prov,d_soil_3d,d_soil_7d,fos_med,fos_prov,d_fos_7d,seis_n50,seis_dist,seis_yrs,slope,elev,aspect,curv,twi,spi,draind,ndvi,d_road,d_river,lulc,susceptibility,analogue_m,stratum,traj_id,window_year,r7_lag3,r7_lag7,r30_lag7,soil_lag3,fos_lag7,r24max7,wetdays7,fos_min14,r7slope7,soil_miss,fos_miss,lulc_AGRI,lulc_BARREN,lulc_BUILT,lulc_FOREST,lulc_WATER,lulc_WETLAND,fold
NEWS-LINGCHOM-20200524,2019-05-13,,N0,0,0,0,4.0,27.2,75.8,330.3,-3.9,-22.5,-7.388,0,0.2339,REAL,-0.0257,-0.037,1.992,ANALYTICAL-ensemble,-0.011,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,98.3,127.5,293.1,0.2596,2.003,20.4,3.0,1.992,-7.2214285714285795,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-14,,N0,0,0,0,10.8,22.6,77.8,336.3,6.8,-16.7,-6.963,0,0.2245,REAL,-0.0233,-0.0426,1.993,ANALYTICAL-ensemble,-0.002,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,94.5,126.5,294.2,0.2478,1.995,20.4,4.0,1.992,-6.6178571428571376,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-15,,N0,0,0,0,3.7,18.5,61.1,335.3,-7.1,-39.3,-8.186,0,0.2263,REAL,-0.0152,-0.0369,1.994,ANALYTICAL-ensemble,-0.001,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,100.4,118.4,304.1,0.2415,1.995,15.4,3.0,1.992,-7.2214285714285795,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-16,,N0,0,0,0,3.4,17.9,58.5,318.3,-0.3,-17.3,-7.151,0,0.2284,REAL,-0.0055,-0.0288,1.996,ANALYTICAL-ensemble,0.002,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,75.8,108.6,295.8,0.2339,1.994,15.4,3.0,1.992,-7.457142857142855,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-17,,N0,0,0,0,6.9,14.1,52.1,302.8,3.5,-25.7,-6.593,0,0.2283,REAL,0.0038,-0.0313,1.999,ANALYTICAL-ensemble,0.004,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,77.8,98.3,306.9,0.2245,1.995,15.4,2.0,1.992,-8.060714285714283,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-18,,N0,0,0,0,15.8,26.1,52.5,316.7,8.9,-8.6,-5.993,0,0.2281,REAL,0.0018,-0.0197,1.998,ANALYTICAL-ensemble,0.005,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,61.1,94.5,322.3,0.2263,1.993,15.8,2.0,1.992,-7.514285714285717,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-19,,N0,0,0,0,14.6,37.3,59.2,318.4,-1.2,0.7,-5.879,0,0.23,REAL,0.0016,-0.0115,1.997,ANALYTICAL-ensemble,0.005,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,58.5,100.4,330.2,0.2284,1.992,15.8,3.0,1.992,-3.9071428571428544,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-20,,N0,0,0,0,5.4,35.8,60.7,319.9,-9.2,8.6,-2.152,0,0.2331,REAL,0.0048,-0.0008,1.996,ANALYTICAL-ensemble,0.004,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,52.1,75.8,330.3,0.2283,1.992,15.8,3.0,1.992,-2.182142857142859,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-21,,N0,0,0,0,9.9,29.9,59.8,329.8,4.5,7.3,-2.576,0,0.2415,REAL,0.0134,0.017,1.995,ANALYTICAL-ensemble,0.002,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,52.5,77.8,336.3,0.2281,1.993,15.8,2.0,1.992,0.27142857142857335,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-22,,N0,0,0,0,22.7,38.0,78.8,325.4,12.8,19.6,2.523,0,0.2435,REAL,0.0135,0.0172,1.996,ANALYTICAL-ensemble,0.002,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,59.2,61.1,335.3,0.23,1.994,22.7,3.0,1.992,3.0178571428571432,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-23,,N0,0,0,0,21.1,53.7,96.5,346.4,-1.6,35.8,5.433,0,0.2443,REAL,0.0112,0.0159,1.993,ANALYTICAL-ensemble,-0.003,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,60.7,58.5,318.3,0.2331,1.996,22.7,4.0,1.992,6.6571428571428575,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2019-05-24,,N0,0,0,0,39.0,82.8,128.6,385.4,17.9,68.8,10.934,0,0.2454,REAL,0.0039,0.0171,1.978,ANALYTICAL-ensemble,-0.021,9,5.9,6,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.322,,N0,NEWS-LINGCHOM-20200524_N0_2019,2019.0,59.8,52.1,302.8,0.2415,1.999,39.0,5.0,1.978,11.464285714285708,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-23,,N1,0,0,0,5.7,24.2,60.5,511.1,-1.9,-31.2,-7.795,0,0.3106,REAL,0.0107,0.004,1.941,ANALYTICAL-ensemble,0.012,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,,,,,,5.7,0.0,1.941,,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-24,,N1,0,0,0,13.7,27.0,73.5,505.3,8.0,5.8,-5.848,0,0.3158,REAL,0.0195,0.0163,1.941,ANALYTICAL-ensemble,0.01,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,,,,,,13.7,1.0,1.941,,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-25,,N1,0,0,0,11.0,30.4,83.1,504.4,-2.7,25.5,-2.32,0,0.3153,REAL,0.0095,0.0198,1.941,ANALYTICAL-ensemble,0.001,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,,,,,,13.7,2.0,1.941,,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-26,,N1,0,0,0,4.6,29.3,61.0,506.2,-6.4,0.5,-6.299,0,0.3107,REAL,0.0001,0.0155,1.941,ANALYTICAL-ensemble,0.001,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,60.5,,,0.3106,,13.7,2.0,1.941,1.1100000000000008,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-27,,N1,0,0,0,31.9,47.5,85.4,501.8,27.3,11.9,-0.903,0,0.3015,PROXY-spatial,-0.0143,0.0016,1.941,ANALYTICAL-ensemble,0.001,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,73.5,,,0.3158,,31.9,3.0,1.941,3.7299999999999938,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-28,,N1,0,0,0,10.7,47.3,85.2,493.9,-21.2,2.1,2.493,0,0.2986,PROXY-spatial,-0.0167,0.0023,1.943,ANALYTICAL-ensemble,0.003,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,83.1,,,0.3153,,31.9,4.0,1.941,3.9171428571428564,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-29,,N1,0,0,0,1.2,43.8,78.8,478.5,-9.5,17.8,3.027,1,0.2957,PROXY-spatial,-0.015,-0.0101,1.946,ANALYTICAL-ensemble,0.006,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,61.0,,,0.3107,,31.9,4.0,1.941,2.8785714285714277,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-30,,N1,0,0,0,6.9,18.8,80.1,470.1,5.7,-5.3,2.795,0,0.2896,PROXY-spatial,-0.0119,-0.021,1.951,ANALYTICAL-ensemble,0.01,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,85.4,60.5,511.1,0.3015,1.941,31.9,4.0,1.941,1.264285714285712,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-08-31,,N1,0,0,0,5.0,13.1,71.4,467.4,-1.9,-13.8,-0.295,0,0.2847,PROXY-spatial,-0.0139,-0.0311,1.96,ANALYTICAL-ensemble,0.019,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,85.2,73.5,505.3,0.2986,1.941,31.9,3.0,1.941,-0.12500000000000255,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-01,,N1,0,0,0,13.7,25.7,74.1,454.6,8.7,-4.7,-1.292,0,0.2799,PROXY-spatial,-0.0158,-0.0354,1.969,ANALYTICAL-ensemble,0.028,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,78.8,83.1,504.4,0.2957,1.941,31.9,3.0,1.941,0.22142857142856917,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-02,,N1,0,0,0,1.9,20.6,71.4,416.2,-11.8,-8.7,1.49,1,0.2802,PROXY-spatial,-0.0094,-0.0305,1.974,ANALYTICAL-ensemble,0.033,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,80.1,61.0,506.2,0.2896,1.941,31.9,3.0,1.941,-2.5571428571428605,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-03,,N1,0,0,0,10.2,25.8,49.7,399.4,8.3,-21.7,-5.106,0,0.285,REAL,0.0003,-0.0165,1.977,ANALYTICAL-ensemble,0.036,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,71.4,85.4,501.8,0.2847,1.941,13.7,3.0,1.941,-4.546428571428577,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-04,,N1,0,0,0,0.0,12.1,39.0,398.6,-10.2,-35.1,-6.601,1,0.2824,REAL,0.0025,-0.0162,1.976,ANALYTICAL-ensemble,0.033,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,74.1,85.2,493.9,0.2799,1.943,13.7,2.0,1.941,-6.435714285714288,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-05,,N1,0,0,0,21.1,31.4,58.9,363.4,21.1,-12.5,-2.846,0,0.2842,REAL,0.004,-0.0115,1.995,ANALYTICAL-ensemble,0.049,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,71.4,78.8,478.5,0.2802,1.946,21.1,3.0,1.941,-5.457142857142855,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-06,,N1,0,0,0,13.0,34.2,65.0,344.6,-8.1,15.3,-2.157,0,0.2837,REAL,-0.0013,-0.0059,1.995,ANALYTICAL-ensemble,0.044,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,49.7,80.1,470.1,0.285,1.951,21.1,4.0,1.941,-2.92857142857143,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-07,,N1,0,0,0,6.5,40.6,66.5,337.0,-6.5,27.5,-0.7,0,0.284,REAL,0.0016,-0.0007,1.995,ANALYTICAL-ensemble,0.035,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,39.0,71.4,467.4,0.2824,1.96,21.1,4.0,1.941,-0.9428571428571423,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-08,,N1,0,0,0,1.2,20.7,53.9,328.4,-5.3,-5.0,-2.886,1,0.287,REAL,0.0028,0.0071,1.996,ANALYTICAL-ensemble,0.027,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,58.9,74.1,454.6,0.2842,1.969,21.1,3.0,1.941,0.2535714285714296,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-09,,N1,0,0,0,0.6,8.3,52.7,327.6,-0.6,-12.3,-2.671,2,0.2866,REAL,0.0029,0.0064,2.0,ANALYTICAL-ensemble,0.026,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,65.0,71.4,416.2,0.2837,1.974,21.1,3.0,1.941,1.6571428571428577,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-10,,N1,0,0,0,0.0,1.8,42.4,311.1,-0.6,-24.1,-1.04,3,0.2829,REAL,-0.0011,-0.0021,2.013,ANALYTICAL-ensemble,0.036,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,66.5,49.7,399.4,0.284,1.977,21.1,2.0,1.943,-0.47499999999999576,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-11,,N1,0,0,0,8.5,9.2,51.0,298.7,8.5,-2.9,1.719,0,0.2816,REAL,-0.0054,-0.0008,2.023,ANALYTICAL-ensemble,0.047,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,53.9,39.0,398.6,0.287,1.976,21.1,2.0,1.946,-2.953571428571428,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-12,,N1,0,0,0,14.0,22.5,43.8,291.8,5.5,-8.9,-2.16,0,0.2828,REAL,-0.0038,-0.0014,2.014,ANALYTICAL-ensemble,0.019,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,52.7,58.9,363.4,0.2866,1.995,14.0,2.0,1.951,-3.789285714285715,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-13,,N1,0,0,0,0.5,23.0,31.3,257.4,-13.5,-11.1,-4.817,1,0.2806,REAL,-0.0023,-0.0031,2.025,ANALYTICAL-ensemble,0.03,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,42.4,65.0,344.6,0.2829,1.995,14.0,1.0,1.96,-4.553571428571429,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-14,,N1,0,0,0,0.5,15.0,25.3,240.2,-0.0,-25.7,-5.881,2,0.2823,REAL,0.0007,-0.0017,2.027,ANALYTICAL-ensemble,0.032,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,51.0,66.5,337.0,0.2816,1.995,14.0,1.0,1.969,-4.5428571428571445,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-15,,N1,0,0,0,28.2,29.2,52.3,265.6,27.7,8.5,-0.234,0,0.2882,REAL,0.0054,0.0012,2.025,ANALYTICAL-ensemble,0.029,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,43.8,53.9,328.4,0.2828,1.996,28.2,2.0,1.974,-1.9678571428571439,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-16,,N1,0,0,0,30.7,59.3,82.4,295.5,2.5,51.1,4.249,0,0.2913,REAL,0.0107,0.0047,2.012,ANALYTICAL-ensemble,0.012,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,31.3,52.7,327.6,0.2806,2.0,30.7,3.0,1.976,3.7178571428571434,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-17,,N1,0,0,0,7.0,65.9,89.4,301.2,-23.7,64.1,6.709,0,0.2933,REAL,0.011,0.0104,2.004,ANALYTICAL-ensemble,-0.009,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,25.3,42.4,311.1,0.2823,2.013,30.7,3.0,1.976,7.621428571428573,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-18,,N1,0,0,0,1.6,39.2,82.4,275.9,-5.4,30.1,4.488,1,0.2901,REAL,0.0019,0.0085,2.009,ANALYTICAL-ensemble,-0.014,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,52.3,51.0,298.7,0.2882,2.023,30.7,3.0,1.995,10.325000000000005,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-19,,N1,0,0,0,0.0,8.5,68.4,268.5,-1.6,-14.0,3.512,2,0.289,REAL,-0.0023,0.0062,2.021,ANALYTICAL-ensemble,0.007,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,82.4,43.8,291.8,0.2913,2.014,30.7,2.0,1.995,9.378571428571428,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-20,,N1,0,0,0,7.0,8.5,74.8,264.5,7.0,-14.6,6.214,0,0.2934,REAL,0.0001,0.0128,2.024,ANALYTICAL-ensemble,-0.001,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,89.4,31.3,257.4,0.2933,2.025,30.7,2.0,1.995,6.453571428571428,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-21,,N1,0,0,0,0.0,7.0,74.4,256.9,-7.0,-8.0,7.016,1,0.2919,REAL,0.0018,0.0096,2.025,ANALYTICAL-ensemble,-0.002,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,82.4,25.3,240.2,0.2901,2.027,30.7,2.0,1.996,1.0749999999999986,0,0,0,0,0,1,0,0,2
NEWS-LINGCHOM-20200524,2024-09-22,,N1,0,0,0,0.7,7.7,46.9,252.0,0.7,-21.5,-0.771,2,0.2857,REAL,-0.0033,-0.0025,2.025,ANALYTICAL-ensemble,0.0,10,5.9,3,16.9,1314.0,53.0,-0.0011,7.85,236.6,0.0,0.881,1090.7,3087.1,FOREST,0.312,,N1,NEWS-LINGCHOM-20200524_N1_2024,2024.0,68.4,52.3,265.6,0.289,2.025,30.7,1.0,2.0,-5.146428571428571,0,0,0,0,0,1,0,0,2
NEWS-MANGAN-20240613,2024-04-14,60.0,bg,0,0,0,1.5,16.4,50.1,192.6,1.5,-3.2,2.214,2,,MISSING (window-absent),,,1.376,ANALYTICAL-ensemble,-0.013,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,,,,,,1.5,0.0,1.376,,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-15,59.0,bg,0,0,0,9.5,11.0,56.7,202.1,8.0,-9.2,4.014,0,,MISSING (window-absent),,,1.376,ANALYTICAL-ensemble,-0.014,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,,,,,,9.5,0.0,1.376,,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-16,58.0,bg,0,0,0,4.9,15.9,43.8,204.6,-4.6,-6.0,0.214,0,,MISSING (window-absent),,,1.375,ANALYTICAL-ensemble,-0.013,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,,,,,,9.5,0.0,1.375,,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-17,57.0,bg,0,0,0,57.2,71.6,92.9,261.9,52.3,42.8,6.343,0,,MISSING (window-absent),,,1.363,ANALYTICAL-ensemble,-0.023,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,50.1,,,,,57.2,1.0,1.363,11.549999999999999,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-18,56.0,bg,0,0,0,14.1,76.3,102.2,276.0,-43.1,45.5,6.986,0,,MISSING (window-absent),,,1.36,ANALYTICAL-ensemble,-0.022,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,56.7,,,,,57.2,2.0,1.36,14.039999999999992,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-19,55.0,bg,0,0,0,13.8,85.2,101.1,289.0,-0.3,57.3,5.029,0,,MISSING (window-absent),,,1.359,ANALYTICAL-ensemble,-0.021,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,43.8,,,,,57.2,3.0,1.359,12.588571428571425,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-20,54.0,bg,0,0,0,1.2,29.2,102.3,273.4,-12.6,9.4,7.5,1,,MISSING (window-absent),,,1.36,ANALYTICAL-ensemble,-0.015,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,92.9,,,,,57.2,3.0,1.359,10.850000000000001,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-21,53.0,bg,0,0,0,15.3,30.3,116.1,270.7,14.1,13.9,9.429,0,,MISSING (window-absent),,,1.361,ANALYTICAL-ensemble,-0.015,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,102.2,50.1,192.6,,1.376,57.2,4.0,1.359,10.835714285714285,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-22,52.0,bg,0,0,0,7.1,23.6,113.8,269.4,-8.2,12.7,8.157,0,,MISSING (window-absent),,,1.361,ANALYTICAL-ensemble,-0.015,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,101.1,56.7,202.1,,1.376,57.2,4.0,1.359,9.160714285714286,1,0,0,0,0,1,0,0,1
NEWS-MANGAN-20240613,2024-04-23,51.0,bg,0,0,0,0.0,22.4,108.8,266.8,-7.1,6.5,9.286,1,,MISSING (window-absent),,,1.361,ANALYTICAL-ensemble,-0.014,8,8.83,11,24.5,798.0,311.0,-0.0022,5.8,68.3,2.334,0.757,105.2,698.4,FOREST,0.438,842.3,POS,NEWS-MANGAN-20240613,,102.3,43.8,204.6,,1.375,57.2,4.0,1.359,3.0678571428571417,1,0,0,0,0,1,0,0,1
